"Order ID",SKU,ASIN,Title,"Purchase Date","Last Update Date","Order Status",Fullfillment,"Item Status",Quantity,"Item Price","Item Tax","Shipping Price","Shipping Tax","Gift Price","Gift Tax","Item Promotional Discount","Shipping Promotional Discount","Promotional ID","Shipping City","Shipping State","Shipping Post","Shipping country"
113-5200773-4757030,LF2017RMS22-072117-A,B074539PSF,"LiveFresh Large Stainless Steel Fine Mesh Strainer with Reinforced Frame and Sturdy Rubber Handle Grip - Designed for Chefs and Commercial Kitchens &","2018-11-17 19-00-18","2018-11-21 17-32-20",Shipped,Amazon,Shipped,1,16.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,WASHINGTON,DC,20003-1362,US
111-6836364-8386634,B5-ECAA-225R-SL,B00UPOVWD0,"LiveFresh Fine Mesh Stainless Steel Mini Tea Strainer with Non Slip Handle - 3 inch - Ideal Size for Straining Teas and Cocktails or Sifting Flour, Su","2018-11-17 18-54-05","2018-11-19 15-29-37",Shipped,Amazon,Shipped,1,7.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"WEST LAFAYETTE",IN,47906-4682,US
114-7339365-5353811,BRK-RKEP801SF-29.95-091718-16.48,B06XD65VQF,"RUIKE RKEP801SF P801 Framelock Knife","2018-11-17 18-31-31","2018-11-19 20-39-00",Shipped,Amazon,Shipped,1,29.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CHADBOURN,NC,28431-8428,US
114-4900565-2281042,LF17CC505YD-112017-SL,B075TD8FYD,"LiveFresh Unbleached Cheesecloth with 50' All-Natural Unbleached Cooking Twine and Cheesemaking Guide eBook - Grade 50, 5.5 Yards (49.5sq feet) - Wash","2018-11-17 18-28-40","2018-11-17 18-33-10",Canceled,Amazon,Cancelled,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,WARWICK,NY,10990-1723,US
114-4743056-9876213,B5-ECAA-225R-SL,B00UPOVWD0,"LiveFresh Fine Mesh Stainless Steel Mini Tea Strainer with Non Slip Handle - 3 inch - Ideal Size for Straining Teas and Cocktails or Sifting Flour, Su","2018-11-17 18-18-23","2018-11-19 15-40-11",Shipped,Amazon,Shipped,1,7.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,LEBANON,OH,45036-8069,US
112-5482513-7903452,LF2017RMS22-072117-A,B074539PSF,"LiveFresh Large Stainless Steel Fine Mesh Strainer with Reinforced Frame and Sturdy Rubber Handle Grip - Designed for Chefs and Commercial Kitchens &","2018-11-17 18-00-29","2018-11-18 03-41-38",Shipped,Amazon,Shipped,1,16.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,TERRELL,TX,75161-5312,US
112-0597900-0913067,LMP-W00094-0-091018-2.19,B00BS992JC,"Shrimp Pellets","2018-11-17 17-59-35","2018-11-18 23-47-55",Shipped,Amazon,Shipped,1,13.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,EAGLE,WI,53119,US
114-7234195-6160223,LF2017RMS22-072117-A,B074539PSF,"LiveFresh Large Stainless Steel Fine Mesh Strainer with Reinforced Frame and Sturdy Rubber Handle Grip - Designed for Chefs and Commercial Kitchens &","2018-11-17 17-56-55","2018-11-18 10-36-32",Shipped,Amazon,Shipped,1,16.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"HIGHLANDS RANCH",CO,80126-5706,US
114-0320830-6087435,FO-VS0D-4KOY,B01GAVLCGI,"LiveFresh Stainless Steel Heavy Duty Fine Mesh 13"" Splatter Screen with Resting Feet and Handle Grip","2018-11-17 17-53-46","2018-11-18 00-35-17",Shipped,Amazon,Shipped,1,8.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CORVALLIS,OREGON,97330-3551,US
112-6285750-2548201,B5-ECAA-225R-SL,B00UPOVWD0,"LiveFresh Fine Mesh Stainless Steel Mini Tea Strainer with Non Slip Handle - 3 inch - Ideal Size for Straining Teas and Cocktails or Sifting Flour, Su","2018-11-17 17-50-37","2018-11-19 15-40-04",Shipped,Amazon,Shipped,1,7.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Ocoee,FL,34761,US
114-6740028-5969061,B5-ECAA-225R-SL,B00UPOVWD0,"LiveFresh Fine Mesh Stainless Steel Mini Tea Strainer with Non Slip Handle - 3 inch - Ideal Size for Straining Teas and Cocktails or Sifting Flour, Su","2018-11-17 17-36-36","2018-11-19 15-42-00",Shipped,Amazon,Shipped,1,7.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,RIVERVIEW,FL,33578-3814,US
112-7209442-3153804,0B-K1IQ-514W,B00UPOVWEO,"LiveFresh Premium Quality Fine Mesh Stainless Steel Strainer Sieve Colander - 7-5/8 Inch","2018-11-17 17-27-54","2018-11-20 00-44-50",Shipped,Amazon,Shipped,1,14.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"BLOOMFIELD HILLS",MI,48304-3545,US
112-4393340-6014626,B5-ECAA-225R-SL,B00UPOVWD0,"LiveFresh Fine Mesh Stainless Steel Mini Tea Strainer with Non Slip Handle - 3 inch - Ideal Size for Straining Teas and Cocktails or Sifting Flour, Su","2018-11-17 17-25-11","2018-11-17 20-59-55",Canceled,Amazon,Cancelled,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CHEEKTOWAGA,NY,14225-4555,US
113-0212220-0376210,VSI-131889-0-092118-6.63,B073SYQKCF,"Earth Rated Lavender Scented Dog Poop Bags 300ct","2018-11-17 17-11-56","2018-11-20 14-13-23",Shipped,Amazon,Shipped,1,19.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CANTON,GA,30115-8908,US
111-3533654-6968228,B5-ECAA-225R-SL,B00UPOVWD0,"LiveFresh Fine Mesh Stainless Steel Mini Tea Strainer with Non Slip Handle - 3 inch - Ideal Size for Straining Teas and Cocktails or Sifting Flour, Su","2018-11-17 17-05-06","2018-11-20 00-51-59",Shipped,Amazon,Shipped,1,7.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,STONEHAM,MA,02180-2171,US
113-9161763-8958623,B5-ECAA-225R-SL,B00UPOVWD0,"LiveFresh Fine Mesh Stainless Steel Mini Tea Strainer with Non Slip Handle - 3 inch - Ideal Size for Straining Teas and Cocktails or Sifting Flour, Su","2018-11-17 16-51-15","2018-11-19 15-29-48",Shipped,Amazon,Shipped,2,15.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"NEW HAVEN",CT,06511-2004,US
113-0982434-9607443,9D-YS1D-95HO,B00XGL85HK,"LiveFresh Premium Fine Mesh Stainless Steel Strainer with Non Slip Handle for Quinoa, Tea, Soup, Sifting, Baking, Straining - 5-1/2 Inch","2018-11-17 16-45-28","2018-11-18 16-31-59",Shipped,Amazon,Shipped,1,14.47,0.00,3.04,0.00,0.00,0.00,0.00,3.04,"US Core Free Shipping Promotion A3JU1FCINF5SD0","FORT COLLINS",CO,80526-1770,US
111-3012122-7771434,LF17CC502YD-112017-SL,B075SLR878,"LiveFresh Unbleached Cheesecloth with 50' All-Natural Unbleached Cooking Twine and Cheesemaking Guide eBook - Grade 50, 2.5 Yards (22.5 sq. feet) - Wa","2018-11-17 16-43-58","2018-11-19 19-01-03",Shipped,Amazon,Shipped,1,5.97,0.36,0.00,0.00,0.00,0.00,0.00,0.00,,MONROETON,PA,18832-7789,US
111-1752050-2089048,LF2017RMS22-072117-A,B074539PSF,"LiveFresh Large Stainless Steel Fine Mesh Strainer with Reinforced Frame and Sturdy Rubber Handle Grip - Designed for Chefs and Commercial Kitchens &","2018-11-17 16-31-42","2018-11-19 06-05-59",Shipped,Amazon,Shipped,1,16.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"FLOWER MOUND",TX,75028-7502,US
112-5596670-9555458,0B-K1IQ-514W,B00UPOVWEO,"LiveFresh Premium Quality Fine Mesh Stainless Steel Strainer Sieve Colander - 7-5/8 Inch","2018-11-17 16-16-43","2018-11-18 05-24-41",Shipped,Amazon,Shipped,1,14.97,0.99,3.99,0.26,0.00,0.00,0.00,0.00,,"ROSELLE PARK",NJ,07204-3338,US
111-3150323-9937040,LF2017RMS22-072117-A,B074539PSF,"LiveFresh Large Stainless Steel Fine Mesh Strainer with Reinforced Frame and Sturdy Rubber Handle Grip - Designed for Chefs and Commercial Kitchens &","2018-11-17 16-12-00","2018-11-17 21-18-17",Shipped,Amazon,Shipped,1,16.97,1.70,2.00,0.00,0.00,0.00,0.00,2.00,,"NORMANDY PARK",WA,98166-3844,US
114-1299266-8725014,LF17CC502YD-112017-SL,B075SLR878,"LiveFresh Unbleached Cheesecloth with 50' All-Natural Unbleached Cooking Twine and Cheesemaking Guide eBook - Grade 50, 2.5 Yards (22.5 sq. feet) - Wa","2018-11-17 16-11-12","2018-11-18 10-59-04",Shipped,Amazon,Shipped,1,5.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,JACKSONVILLE,FL,32211-7709,US
113-4679071-3366607,LF2017RMS22-072117-A,B074539PSF,"LiveFresh Large Stainless Steel Fine Mesh Strainer with Reinforced Frame and Sturdy Rubber Handle Grip - Designed for Chefs and Commercial Kitchens &","2018-11-17 15-59-15","2018-11-19 05-13-25",Shipped,Amazon,Shipped,1,16.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,OCEANSIDE,CA,92056-5742,US
112-0902009-8319423,LF17CC502YD-112017-SL,B075SLR878,"LiveFresh Unbleached Cheesecloth with 50' All-Natural Unbleached Cooking Twine and Cheesemaking Guide eBook - Grade 50, 2.5 Yards (22.5 sq. feet) - Wa","2018-11-17 15-56-13","2018-11-18 17-58-58",Shipped,Amazon,Shipped,1,5.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Morrisville,Vt,05661,US
113-3067654-9193033,9D-YS1D-95HO,B00XGL85HK,"LiveFresh Premium Fine Mesh Stainless Steel Strainer with Non Slip Handle for Quinoa, Tea, Soup, Sifting, Baking, Straining - 5-1/2 Inch","2018-11-17 15-49-56","2018-11-18 10-45-14",Shipped,Amazon,Shipped,1,14.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Montgomery,AL,36117,US
112-7726350-5255434,LF17CC502YD-112017-SL,B075SLR878,"LiveFresh Unbleached Cheesecloth with 50' All-Natural Unbleached Cooking Twine and Cheesemaking Guide eBook - Grade 50, 2.5 Yards (22.5 sq. feet) - Wa","2018-11-17 15-48-33","2018-11-18 11-01-54",Shipped,Amazon,Shipped,1,5.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"OAK FOREST",IL,60452-4409,US
114-2983499-7457053,CRW-250-016-911-0-102518-17.22,B0752CZR14,"Apex APX116-110 CZ Scorpion Optimized Grip blk","2018-11-17 15-26-24","2018-11-19 20-04-25",Shipped,Amazon,Shipped,1,31.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,WAUSAU,WI,54401-6021,US
113-7450660-2808211,VSI-151157-0-051418-2.51,B07B4MSG3R,"Tiki Cat Stix Chicken Mousse 6Ct Single Serve Pouches","2018-11-17 15-25-57","2018-11-18 07-27-20",Shipped,Amazon,Shipped,1,7.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Escondido,CA,92029,US
112-8782993-7368210,LF17CC505YD-112017-SL,B075TD8FYD,"LiveFresh Unbleached Cheesecloth with 50' All-Natural Unbleached Cooking Twine and Cheesemaking Guide eBook - Grade 50, 5.5 Yards (49.5sq feet) - Wash","2018-11-17 15-25-31","2018-11-19 01-20-29",Shipped,Amazon,Shipped,1,7.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"OAK PARK",CA,91377-5627,US
112-3949273-7790660,GS-77908-0-060418-13.75,B003O1US7C,"Hornady 043355Lock-N-Load Sonic Gun Brass Cleaner Solution, Quart","2018-11-17 15-25-21","2018-11-20 14-48-38",Shipped,Amazon,Shipped,1,22.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,CHANDLER,AZ,85224-3401,US
114-9496676-4364244,LF17CC505YD-112017-SL,B075TD8FYD,"LiveFresh Unbleached Cheesecloth with 50' All-Natural Unbleached Cooking Twine and Cheesemaking Guide eBook - Grade 50, 5.5 Yards (49.5sq feet) - Wash","2018-11-17 15-24-08","2018-11-19 01-10-26",Shipped,Amazon,Shipped,1,7.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"NEW YORK",NY,10016-4953,US
114-5232209-6439435,9D-YS1D-95HO,B00XGL85HK,"LiveFresh Premium Fine Mesh Stainless Steel Strainer with Non Slip Handle for Quinoa, Tea, Soup, Sifting, Baking, Straining - 5-1/2 Inch","2018-11-17 15-19-52","2018-11-17 17-56-53",Shipped,Amazon,Shipped,1,14.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,ATLANTA,GA,30329-4607,US
114-8920206-3850634,B5-ECAA-225R-SL,B00UPOVWD0,"LiveFresh Fine Mesh Stainless Steel Mini Tea Strainer with Non Slip Handle - 3 inch - Ideal Size for Straining Teas and Cocktails or Sifting Flour, Su","2018-11-17 14-40-40","2018-11-19 15-29-30",Shipped,Amazon,Shipped,1,7.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"HOBE SOUND",FL,33455-8926,US
114-7756188-4892202,LF17CC502YD-112017-SL,B075SLR878,"LiveFresh Unbleached Cheesecloth with 50' All-Natural Unbleached Cooking Twine and Cheesemaking Guide eBook - Grade 50, 2.5 Yards (22.5 sq. feet) - Wa","2018-11-17 14-40-25","2018-11-18 10-50-05",Shipped,Amazon,Shipped,1,5.97,0.00,0.00,0.00,0.00,0.00,0.60,0.00,"Percentage Off 2018/02/12 16-30-1-49","Laguna Niguel",CA,92677-1909,US
114-0472269-7081036,0B-K1IQ-514W,B00UPOVWEO,"LiveFresh Premium Quality Fine Mesh Stainless Steel Strainer Sieve Colander - 7-5/8 Inch","2018-11-17 14-40-25","2018-11-18 22-22-58",Shipped,Amazon,Shipped,1,14.97,0.00,0.00,0.00,0.00,0.00,1.49,0.00,"Percentage Off 2018/02/12 16-30-1-49","Laguna Niguel",CA,92677-1909,US
114-0472269-7081036,9D-YS1D-95HO,B00XGL85HK,"LiveFresh Premium Fine Mesh Stainless Steel Strainer with Non Slip Handle for Quinoa, Tea, Soup, Sifting, Baking, Straining - 5-1/2 Inch","2018-11-17 14-40-25","2018-11-18 22-22-58",Shipped,Amazon,Shipped,1,14.47,0.00,0.00,0.00,0.00,0.00,1.45,0.00,"Percentage Off 2018/02/12 16-30-1-49","Laguna Niguel",CA,92677-1909,US
111-7499357-5069040,B5-ECAA-225R-SL,B00UPOVWD0,"LiveFresh Fine Mesh Stainless Steel Mini Tea Strainer with Non Slip Handle - 3 inch - Ideal Size for Straining Teas and Cocktails or Sifting Flour, Su","2018-11-17 14-35-05","2018-11-19 15-29-33",Shipped,Amazon,Shipped,1,7.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,OSWEGO,IL,60543-8156,US
112-1083160-1416227,LF2017RMS22-072117-A,B074539PSF,"LiveFresh Large Stainless Steel Fine Mesh Strainer with Reinforced Frame and Sturdy Rubber Handle Grip - Designed for Chefs and Commercial Kitchens &","2018-11-17 14-34-14","2018-11-18 01-22-18",Shipped,Amazon,Shipped,1,16.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,EDMORE,MI,48829-9812,US
113-4649534-3749018,B5-ECAA-225R-SL,B00UPOVWD0,"LiveFresh Fine Mesh Stainless Steel Mini Tea Strainer with Non Slip Handle - 3 inch - Ideal Size for Straining Teas and Cocktails or Sifting Flour, Su","2018-11-17 14-25-48","2018-11-19 15-31-08",Shipped,Amazon,Shipped,1,7.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Corning,Ca,96021,US
111-6125820-6145848,B5-ECAA-225R-SL,B00UPOVWD0,"LiveFresh Fine Mesh Stainless Steel Mini Tea Strainer with Non Slip Handle - 3 inch - Ideal Size for Straining Teas and Cocktails or Sifting Flour, Su","2018-11-17 14-22-01","2018-11-19 15-29-50",Shipped,Amazon,Shipped,1,7.97,0.48,0.00,0.00,0.00,0.00,0.00,0.00,,DOVER,PA,17315-3459,US
112-8306477-8425812,LF2017RMS22-072117-A,B074539PSF,"LiveFresh Large Stainless Steel Fine Mesh Strainer with Reinforced Frame and Sturdy Rubber Handle Grip - Designed for Chefs and Commercial Kitchens &","2018-11-17 14-18-54","2018-11-18 23-30-46",Shipped,Amazon,Shipped,1,16.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Brinson,Ga,39825,US
113-8667440-8210648,LF2017RMS22-072117-A,B074539PSF,"LiveFresh Large Stainless Steel Fine Mesh Strainer with Reinforced Frame and Sturdy Rubber Handle Grip - Designed for Chefs and Commercial Kitchens &","2018-11-17 14-18-20","2018-11-18 10-39-01",Shipped,Amazon,Shipped,1,16.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"FORT PIERCE",FL,34946-9131,US
112-2663202-7733046,THD-KU0020-0-110518-4.05,B00EP9B42A,"Eco-Me Natural Multi-Surface Floor Cleaner, Fragrance-Free, 32 Ounce","2018-11-17 13-42-30","2018-11-17 22-59-16",Shipped,Amazon,Shipped,1,19.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,INDEPENDENCE,MO,64050-4858,US
113-4342574-3639411,LF2017RMS22-072117-A,B074539PSF,"LiveFresh Large Stainless Steel Fine Mesh Strainer with Reinforced Frame and Sturdy Rubber Handle Grip - Designed for Chefs and Commercial Kitchens &","2018-11-17 13-18-28","2018-11-17 19-46-30",Shipped,Amazon,Shipped,1,16.97,1.02,3.00,0.00,0.00,0.00,0.00,3.00,,Wyncote,Pa,19095,US
112-0370319-0885014,LF17CC502YD-112017-SL,B075SLR878,"LiveFresh Unbleached Cheesecloth with 50' All-Natural Unbleached Cooking Twine and Cheesemaking Guide eBook - Grade 50, 2.5 Yards (22.5 sq. feet) - Wa","2018-11-17 13-16-07","2018-11-18 10-49-53",Shipped,Amazon,Shipped,1,5.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"BONITA SPRINGS",FL,34135-8172,US
111-5557221-2555403,LF17CC502YD-112017-SL,B075SLR878,"LiveFresh Unbleached Cheesecloth with 50' All-Natural Unbleached Cooking Twine and Cheesemaking Guide eBook - Grade 50, 2.5 Yards (22.5 sq. feet) - Wa","2018-11-17 13-11-06","2018-11-17 13-12-07",Canceled,Amazon,Cancelled,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"TARPON SPRINGS",FL,34689-8033,US
113-2457522-0593045,LF17CC502YD-112017-SL,B075SLR878,"LiveFresh Unbleached Cheesecloth with 50' All-Natural Unbleached Cooking Twine and Cheesemaking Guide eBook - Grade 50, 2.5 Yards (22.5 sq. feet) - Wa","2018-11-17 13-01-34","2018-11-17 13-02-08",Canceled,Amazon,Cancelled,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,BROOKLYN,NY,11236-5103,US
113-7007983-2641016,LF17CC505YD-112017-SL,B075TD8FYD,"LiveFresh Unbleached Cheesecloth with 50' All-Natural Unbleached Cooking Twine and Cheesemaking Guide eBook - Grade 50, 5.5 Yards (49.5sq feet) - Wash","2018-11-17 12-55-15","2018-11-18 00-08-55",Shipped,Amazon,Shipped,1,7.97,0.53,0.00,0.00,0.00,0.00,0.00,0.00,,BURLINGTON,NJ,08016,US
114-5048882-0140237,LF17CC502YD-112017-SL,B075SLR878,"LiveFresh Unbleached Cheesecloth with 50' All-Natural Unbleached Cooking Twine and Cheesemaking Guide eBook - Grade 50, 2.5 Yards (22.5 sq. feet) - Wa","2018-11-17 12-46-17","2018-11-17 12-48-16",Canceled,Amazon,Cancelled,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,MARIETTA,GA,30008-6861,US
111-1424034-9594665,LF17CC502YD-112017-SL,B075SLR878,"LiveFresh Unbleached Cheesecloth with 50' All-Natural Unbleached Cooking Twine and Cheesemaking Guide eBook - Grade 50, 2.5 Yards (22.5 sq. feet) - Wa","2018-11-17 12-32-28","2018-11-18 10-58-22",Shipped,Amazon,Shipped,1,5.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Holtsville,"New York",11742,US
111-6536499-8092228,LF17CC502YD-112017-SL,B075SLR878,"LiveFresh Unbleached Cheesecloth with 50' All-Natural Unbleached Cooking Twine and Cheesemaking Guide eBook - Grade 50, 2.5 Yards (22.5 sq. feet) - Wa","2018-11-17 12-23-09","2018-11-17 12-24-49",Canceled,Amazon,Cancelled,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"LAS VEGAS",NV,89142-1029,US
114-9563007-1048211,LF17CC502YD-112017-SL,B075SLR878,"LiveFresh Unbleached Cheesecloth with 50' All-Natural Unbleached Cooking Twine and Cheesemaking Guide eBook - Grade 50, 2.5 Yards (22.5 sq. feet) - Wa","2018-11-17 12-09-05","2018-11-18 10-48-17",Shipped,Amazon,Shipped,1,5.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,MONTGOMERY,TX,77316-9504,US
112-0467666-9768237,B5-ECAA-225R-SL,B00UPOVWD0,"LiveFresh Fine Mesh Stainless Steel Mini Tea Strainer with Non Slip Handle - 3 inch - Ideal Size for Straining Teas and Cocktails or Sifting Flour, Su","2018-11-17 12-07-09","2018-11-18 00-16-09",Shipped,Amazon,Shipped,1,7.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Evanston,IL,60201-3245,US
112-6145530-3582656,LF2017RMS22-072117-A,B074539PSF,"LiveFresh Large Stainless Steel Fine Mesh Strainer with Reinforced Frame and Sturdy Rubber Handle Grip - Designed for Chefs and Commercial Kitchens &","2018-11-17 11-21-41","2018-11-18 22-57-06",Shipped,Amazon,Shipped,1,16.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"SAINT AGATHA",ME,04772-6153,US
111-0291100-9813011,B5-ECAA-225R-SL,B00UPOVWD0,"LiveFresh Fine Mesh Stainless Steel Mini Tea Strainer with Non Slip Handle - 3 inch - Ideal Size for Straining Teas and Cocktails or Sifting Flour, Su","2018-11-17 10-36-41","2018-11-18 00-17-25",Shipped,Amazon,Shipped,1,7.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,KAILUA,HI,96734-1843,US
111-7081677-8440213,9D-YS1D-95HO,B00XGL85HK,"LiveFresh Premium Fine Mesh Stainless Steel Strainer with Non Slip Handle for Quinoa, Tea, Soup, Sifting, Baking, Straining - 5-1/2 Inch","2018-11-17 06-13-25","2018-11-20 04-09-20",Shipped,Amazon,Shipped,1,14.47,0.00,0.64,0.00,0.00,0.00,0.00,0.00,,HEBRON,KY,41048-7146,US
112-0077881-2041025,B5-ECAA-225R-SL,B00UPOVWD0,"LiveFresh Fine Mesh Stainless Steel Mini Tea Strainer with Non Slip Handle - 3 inch - Ideal Size for Straining Teas and Cocktails or Sifting Flour, Su","2018-11-17 06-06-36","2018-11-17 18-07-06",Shipped,Amazon,Shipped,1,7.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,STOCKTON,CA,95204-3039,US
111-3176606-6521828,LF2017RMS22-072117-A,B074539PSF,"LiveFresh Large Stainless Steel Fine Mesh Strainer with Reinforced Frame and Sturdy Rubber Handle Grip - Designed for Chefs and Commercial Kitchens &","2018-11-17 05-42-11","2018-11-17 19-20-25",Shipped,Amazon,Shipped,1,16.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,MABLETON,GA,30126-5682,US
111-2404085-8028225,B5-ECAA-225R-SL,B00UPOVWD0,"LiveFresh Fine Mesh Stainless Steel Mini Tea Strainer with Non Slip Handle - 3 inch - Ideal Size for Straining Teas and Cocktails or Sifting Flour, Su","2018-11-17 05-40-09","2018-11-17 05-42-46",Canceled,Amazon,Cancelled,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"ELK GROVE",CA,95757-3451,US
114-1377283-7961811,RSR-DSGN81BJZZZ0-0-081518-17.84,B00A0RZ9TA,"Desantis Ankle Holster Black 2 Magazines Neoprene N81BJZZZ0","2018-11-17 05-15-18","2018-11-19 04-49-24",Shipped,Amazon,Shipped,1,30.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,SALEM,OR,97306-9488,US
111-7627936-3841022,LF2017RMS22-072117-A,B074539PSF,"LiveFresh Large Stainless Steel Fine Mesh Strainer with Reinforced Frame and Sturdy Rubber Handle Grip - Designed for Chefs and Commercial Kitchens &","2018-11-17 04-45-18","2018-11-17 23-20-45",Shipped,Amazon,Shipped,1,16.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"LOS ANGELES",CA,90039-3522,US
114-9429989-4461025,B5-ECAA-225R-SL,B00UPOVWD0,"LiveFresh Fine Mesh Stainless Steel Mini Tea Strainer with Non Slip Handle - 3 inch - Ideal Size for Straining Teas and Cocktails or Sifting Flour, Su","2018-11-17 04-43-38","2018-11-20 04-17-40",Shipped,Amazon,Shipped,1,7.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"ROUND ROCK",TEXAS,78681-2264,US
113-5947057-7365807,LF2017RMS22-072117-A,B074539PSF,"LiveFresh Large Stainless Steel Fine Mesh Strainer with Reinforced Frame and Sturdy Rubber Handle Grip - Designed for Chefs and Commercial Kitchens &","2018-11-17 04-09-46","2018-11-20 06-41-49",Shipped,Amazon,Shipped,1,16.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PALM SPRINGS",CA,92264-9697,US
113-4959031-2047445,0B-K1IQ-514W,B00UPOVWEO,"LiveFresh Premium Quality Fine Mesh Stainless Steel Strainer Sieve Colander - 7-5/8 Inch","2018-11-17 03-47-36","2018-11-17 17-34-48",Shipped,Amazon,Shipped,1,14.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Arvada,CO,80007-6828,US
111-9853551-1019452,LF2017RMS22-072117-A,B074539PSF,"LiveFresh Large Stainless Steel Fine Mesh Strainer with Reinforced Frame and Sturdy Rubber Handle Grip - Designed for Chefs and Commercial Kitchens &","2018-11-17 03-39-37","2018-11-18 21-54-22",Shipped,Amazon,Shipped,1,16.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,MARIETTA,GA,30067-5089,US
113-2512555-3336249,LF17CC505YD-112017-SL,B075TD8FYD,"LiveFresh Unbleached Cheesecloth with 50' All-Natural Unbleached Cooking Twine and Cheesemaking Guide eBook - Grade 50, 5.5 Yards (49.5sq feet) - Wash","2018-11-17 03-37-19","2018-11-19 22-49-21",Shipped,Amazon,Shipped,1,7.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"LOS ALTOS",CA,94024-6169,US
111-6349255-6445867,B5-ECAA-225R-SL,B00UPOVWD0,"LiveFresh Fine Mesh Stainless Steel Mini Tea Strainer with Non Slip Handle - 3 inch - Ideal Size for Straining Teas and Cocktails or Sifting Flour, Su","2018-11-17 03-15-35","2018-11-20 13-34-15",Canceled,Amazon,Unshipped,1,7.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"TARPON SPRINGS",FL,34688-6334,US
113-7276036-7890656,AMC-GLOAS10006-0-053118-7.5,B00Z3I3NDA,"Glock OEM Girl Chino Hat, Black/Silver","2018-11-17 03-06-52","2018-11-24 16-58-20",Shipped,Amazon,Shipped,1,19.82,0.00,0.20,0.00,0.00,0.00,0.00,0.20,"US Core Free Shipping Promotion A3JU1FCINF5SD0",PERRYSBURG,OH,43551-2745,US
112-4862426-8314641,ESP-100040-0-082318-9.5,B004KM5SPQ,"ISS Complete Creatine Power 14.1 oz (400 g)","2018-11-17 02-52-11","2018-11-17 23-51-41",Shipped,Amazon,Shipped,1,23.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"NORTH HOLLYWOOD",CA,91606-4803,US
